,id,yr,cst_n,cst,mag,pty_n,pty,can,vot1,pev1,pv1,pvs1,press_county
260,622,1847,"durham, northern",123,2,Conservative,27,-992,-992,6472,-992,-992.0,"durham, northern"
261,622,1847,"durham, northern",123,2,Liberal Party (Original),63,-992,-992,6472,-992,-992.0,"durham, northern"
262,622,1847,"durham, southern",124,2,Liberal Party (Original),63,-992,-992,5783,-992,-992.0,"durham, southern"
263,622,1847,"durham, southern",124,2,Conservative,27,-992,-992,5783,-992,-992.0,"durham, southern"
264,622,1847,east retford,125,2,Conservative,27,conservatives candidate 1,-992,2654,-992,-992.0,east retford
265,622,1847,east retford,125,2,Conservative,27,conservatives candidate 2,-992,2654,-992,-992.0,east retford
266,622,1847,edinburgh,126,2,Liberal Party (Original),63,liberals candidate 1,-990,7114,5394,0.8462504148483276,edinburghshire
267,622,1847,edinburgh,126,2,Liberal Party (Original),63,liberals candidate 2,-990,7114,5394,0.8462504148483276,edinburghshire
268,622,1847,edinburgh,126,2,Liberal Party (Original),63,liberals candidate 3,-990,7114,5394,0.8462504148483276,edinburghshire
269,622,1847,edinburgh,126,2,Conservative,27,-990,-990,7114,980,0.1537496149539948,edinburghshire
270,622,1847,edingburghshire,127,1,Conservative,27,-992,-992,2185,-992,-992.0,edingburghshire
271,622,1847,elgin district of burghs,128,1,Liberal Party (Original),63,liberals candidate 2,-990,862,389,0.6695352792739868,elgin district of burghs
272,622,1847,elgin district of burghs,128,1,Conservative,27,-990,-990,862,192,0.3304647207260132,elgin district of burghs
273,622,1847,elgin district of burghs,128,1,Liberal Party (Original),63,liberals candidate 1,-990,862,389,0.6695352792739868,elgin district of burghs
274,622,1847,elginshire and nairnshire,129,1,Conservative,27,-992,-992,718,-992,-992.0,elginshire and nairnshire
275,622,1847,ennis,130,1,Repealers,114,-992,-992,237,-992,-992.0,clare county
276,622,1847,enniskillen,131,1,Conservative,27,-992,-992,212,-992,-992.0,fermanagh county
277,622,1847,"essex, northern",132,2,Conservative,27,conservatives candidate 2,-990,5461,4764,0.7496459484100342,essex
278,622,1847,"essex, northern",132,2,Conservative,27,conservatives candidate 1,-990,5461,4764,0.7496459484100342,essex
279,622,1847,"essex, northern",132,2,Liberal Party (Original),63,liberals candidate 1,-990,5461,1591,0.2503540515899658,essex
280,622,1847,"essex, northern",132,2,Liberal Party (Original),63,liberals candidate 2,-990,5461,1591,0.2503540515899658,essex
281,622,1847,"essex, southern",133,2,Liberal Party (Original),63,-990,-990,5326,1729,0.3098011016845703,essex
282,622,1847,"essex, southern",133,2,Conservative,27,conservatives candidate 1,-990,5326,3852,0.6901988983154297,essex
283,622,1847,"essex, southern",133,2,Conservative,27,conservatives candidate 2,-990,5326,3852,0.6901988983154297,essex
284,622,1847,evesham,134,2,Liberal Party (Original),63,liberals candidate 2,-990,355,326,0.654618501663208,evesham
285,622,1847,evesham,134,2,Liberal Party (Original),63,liberals candidate 1,-990,355,326,0.654618501663208,evesham
286,622,1847,evesham,134,2,Conservative,27,-990,-990,355,172,0.3453815281391144,evesham
287,622,1847,exeter,135,2,Conservative,27,-992,-992,3798,-992,-992.0,devonshire
288,622,1847,exeter,135,2,Liberal Party (Original),63,-992,-992,3798,-992,-992.0,devonshire
289,622,1847,eye,136,1,Conservative,27,-992,-992,322,-992,-992.0,eye
290,622,1847,falkirk district of burghs,137,1,Conservative,27,-990,-990,1437,522,0.5153011083602905,falkirk district of burghs
291,622,1847,falkirk district of burghs,137,1,Liberal Party (Original),63,-990,-990,1437,491,0.4846989214420319,falkirk district of burghs
292,622,1847,fermanagh county,138,2,Conservative,27,conservatives candidate 1,-992,1429,-992,-992.0,fermanagh county
293,622,1847,fermanagh county,138,2,Conservative,27,conservatives candidate 2,-992,1429,-992,-992.0,fermanagh county
294,622,1847,fife,139,1,Liberal Party (Original),63,-990,-990,2444,834,0.5205992460250854,fife
295,622,1847,fife,139,1,Conservative,27,-990,-990,2444,768,0.4794007539749146,fife
296,622,1847,finsbury,140,2,Liberal Party (Original),63,liberals candidate 1,-992,15921,-992,-992.0,finsbury
297,622,1847,finsbury,140,2,Liberal Party (Original),63,liberals candidate 2,-992,15921,-992,-992.0,finsbury
298,622,1847,flint district of boroughs,141,1,Conservative,27,-992,-992,840,-992,-992.0,flint district of boroughs
299,622,1847,flintshire,142,1,Liberal Party (Original),63,-992,-992,3141,-992,-992.0,flintshire
300,622,1847,forfarshire,143,1,Liberal Party (Original),63,-992,-992,2540,-992,-992.0,forfarshire
301,622,1847,frome,144,1,Liberal Party (Original),63,-992,-992,412,-992,-992.0,frome
302,622,1847,galway,145,2,Repealers,114,repealers candidate 2,-992,2062,-992,-992.0,galway county
303,622,1847,galway,145,2,Repealers,114,repealers candidate 1,-992,2062,-992,-992.0,galway county
304,622,1847,galway county,146,2,Repealers,114,-992,-992,3061,-992,-992.0,galway county
305,622,1847,galway county,146,2,Conservative,27,-992,-992,3061,-992,-992.0,galway county
306,622,1847,gateshead,147,1,Liberal Party (Original),63,-992,-992,656,-992,-992.0,durham
307,622,1847,glamorganshire,148,2,Liberal Party (Original),63,-992,-992,5775,-992,-992.0,glamorganshire
308,622,1847,glamorganshire,148,2,Conservative,27,-992,-992,5775,-992,-992.0,glamorganshire
309,622,1847,glasgow,149,2,Liberal Party (Original),63,liberals candidate 4,-990,9589,7833,1.0,lanarkshire
310,622,1847,glasgow,149,2,Liberal Party (Original),63,liberals candidate 3,-990,9589,7833,1.0,lanarkshire
311,622,1847,glasgow,149,2,Liberal Party (Original),63,liberals candidate 2,-990,9589,7833,1.0,lanarkshire
312,622,1847,glasgow,149,2,Liberal Party (Original),63,liberals candidate 1,-990,9589,7833,1.0,lanarkshire
313,622,1847,gloucester,150,2,Conservative,27,-992,-992,1631,-992,-992.0,gloucestershire
314,622,1847,gloucester,150,2,Liberal Party (Original),63,-992,-992,1631,-992,-992.0,gloucestershire
315,622,1847,"gloucestershire, eastern",151,2,Conservative,27,conservatives candidate 2,-992,7803,-992,-992.0,gloucestershire
316,622,1847,"gloucestershire, eastern",151,2,Conservative,27,conservatives candidate 1,-992,7803,-992,-992.0,gloucestershire
317,622,1847,"gloucestershire, western",152,2,Liberal Party (Original),63,liberals candidate 1,-990,7601,4867,0.5344240665435791,gloucestershire
318,622,1847,"gloucestershire, western",152,2,Liberal Party (Original),63,liberals candidate 2,-990,7601,4867,0.5344240665435791,gloucestershire
319,622,1847,"gloucestershire, western",152,2,Conservative,27,-990,-990,7601,4240,0.4655759334564209,gloucestershire
320,622,1847,grantham,153,2,Conservative,27,conservatives candidate 1,-992,760,-992,-992.0,grantham
321,622,1847,grantham,153,2,Conservative,27,conservatives candidate 2,-992,760,-992,-992.0,grantham
322,622,1847,great grimsby,154,1,Liberal Party (Original),63,-992,-992,619,-992,-992.0,great grimsby
323,622,1847,great marlow,155,2,Conservative,27,conservatives candidate 2,-990,371,416,0.7209705114364624,great marlow
324,622,1847,great marlow,155,2,Conservative,27,conservatives candidate 1,-990,371,416,0.7209705114364624,great marlow
325,622,1847,great marlow,155,2,Liberal Party (Original),63,-990,-990,371,161,0.2790294587612152,great marlow
326,622,1847,great yarmouth,156,2,Liberal Party (Original),63,liberals candidate 1,-990,1877,1427,0.4642159938812256,great yarmouth
327,622,1847,great yarmouth,156,2,Conservative,27,conservatives candidate 2,-990,1877,1647,0.5357840061187744,great yarmouth
328,622,1847,great yarmouth,156,2,Conservative,27,conservatives candidate 1,-990,1877,1647,0.5357840061187744,great yarmouth
329,622,1847,great yarmouth,156,2,Liberal Party (Original),63,liberals candidate 2,-990,1877,1427,0.4642159938812256,great yarmouth
330,622,1847,greenock,157,1,Liberal Party (Original),63,liberals candidate 1,-990,1089,771,1.0,greenock
331,622,1847,greenock,157,1,Liberal Party (Original),63,liberals candidate 2,-990,1089,771,1.0,greenock
332,622,1847,greenwhich,158,2,Liberal Party (Original),63,liberals candidate 3,-990,5187,5156,1.0,greenwhich
333,622,1847,greenwhich,158,2,Liberal Party (Original),63,liberals candidate 2,-990,5187,5156,1.0,greenwhich
334,622,1847,greenwhich,158,2,Liberal Party (Original),63,liberals candidate 1,-990,5187,5156,1.0,greenwhich
335,622,1847,guildford,159,2,Liberal Party (Original),63,-990,-990,585,242,0.317585289478302,surrey
336,622,1847,guildford,159,2,Conservative,27,conservatives candidate 2,-990,585,520,0.682414710521698,surrey
337,622,1847,guildford,159,2,Conservative,27,conservatives candidate 1,-990,585,520,0.682414710521698,surrey
338,622,1847,haddington district of burghs,160,1,Liberal Party (Original),63,-992,-992,775,-992,-992.0,haddington district of burghs
339,622,1847,haddingtonshire,161,1,Conservative,27,-990,-990,694,271,0.665847659111023,haddingtonshire
340,622,1847,haddingtonshire,161,1,Liberal Party (Original),63,-990,-990,694,136,0.3341523408889771,haddingtonshire
341,622,1847,halifax,162,2,Liberal Party (Original),63,liberals candidate 1,-990,1022,856,0.5197328329086304,yorkshire
342,622,1847,halifax,162,2,Conservative,27,-990,-990,1022,511,0.310261070728302,yorkshire
343,622,1847,halifax,162,2,Chartists,16,-990,-990,1022,280,0.1700060665607452,yorkshire
344,622,1847,halifax,162,2,Liberal Party (Original),63,liberals candidate 2,-990,1022,856,0.5197328329086304,yorkshire
345,622,1847,"hampshire, northern",163,2,Conservative,27,-992,-992,3411,-992,-992.0,"hampshire, northern"
346,622,1847,"hampshire, northern",163,2,Liberal Party (Original),63,-992,-992,3411,-992,-992.0,"hampshire, northern"
347,622,1847,"hampshire, southern",164,2,Conservative,27,conservatives candidate 2,-992,5812,-992,-992.0,"hampshire, southern"
348,622,1847,"hampshire, southern",164,2,Conservative,27,conservatives candidate 1,-992,5812,-992,-992.0,"hampshire, southern"
349,622,1847,harwich,165,2,Conservative,27,conservatives candidate 3,-990,295,251,0.5409482717514038,harwich
350,622,1847,harwich,165,2,Conservative,27,conservatives candidate 2,-990,295,251,0.5409482717514038,harwich
351,622,1847,harwich,165,2,Conservative,27,conservatives candidate 1,-990,295,251,0.5409482717514038,harwich
352,622,1847,harwich,165,2,Liberal Party (Original),63,-990,-990,295,213,0.4590517282485962,harwich
353,622,1847,hasting,166,2,Conservative,27,conservatives candidate 2,-990,909,755,0.482428103685379,hasting
354,622,1847,hasting,166,2,Conservative,27,conservatives candidate 1,-990,909,755,0.482428103685379,hasting
355,622,1847,hasting,166,2,Liberal Party (Original),63,liberals candidate 2,-990,909,810,0.5175718665122986,hasting
356,622,1847,hasting,166,2,Liberal Party (Original),63,liberals candidate 1,-990,909,810,0.5175718665122986,hasting
357,622,1847,haverfordwest district of borough,167,1,Liberal Party (Original),63,-992,-992,667,-992,-992.0,haverfordwest district of borough
358,622,1847,helston,168,1,Conservative,27,-992,-992,385,-992,-992.0,helston
359,622,1847,hereford,169,2,Liberal Party (Original),63,liberals candidate 2,-992,1061,-992,-992.0,herefordshire
360,622,1847,hereford,169,2,Liberal Party (Original),63,liberals candidate 1,-992,1061,-992,-992.0,herefordshire
361,622,1847,herefordshire,170,3,Conservative,27,conservatives candidate 1,-992,7345,-992,-992.0,herefordshire
362,622,1847,herefordshire,170,3,Conservative,27,conservatives candidate 2,-992,7345,-992,-992.0,herefordshire
363,622,1847,herefordshire,170,3,Liberal Party (Original),63,-992,-992,7345,-992,-992.0,herefordshire
364,622,1847,hertford,171,2,Conservative,27,-992,-992,567,-992,-992.0,hertfordshire
365,622,1847,hertford,171,2,Liberal Party (Original),63,-992,-992,567,-992,-992.0,hertfordshire
366,622,1847,hertfordshire,172,3,Conservative,27,conservatives candidate 1,-992,5591,-992,-992.0,hertfordshire
367,622,1847,hertfordshire,172,3,Liberal Party (Original),63,-992,-992,5591,-992,-992.0,hertfordshire
368,622,1847,hertfordshire,172,3,Conservative,27,conservatives candidate 2,-992,5591,-992,-992.0,hertfordshire
369,622,1847,honiton,173,2,Conservative,27,-992,-992,446,-992,-992.0,honiton
370,622,1847,honiton,173,2,Liberal Party (Original),63,-992,-992,446,-992,-992.0,honiton
371,622,1847,horsham,174,1,Liberal Party (Original),63,-990,-990,341,164,0.5141065716743469,horsham
372,622,1847,horsham,174,1,Conservative,27,-990,-990,341,155,0.4858934283256531,horsham
373,622,1847,huddersfield,175,1,Liberal Party (Original),63,liberals candidate 1,-990,1142,1013,1.0,huddersfield
374,622,1847,huddersfield,175,1,Liberal Party (Original),63,liberals candidate 2,-990,1142,1013,1.0,huddersfield
375,622,1847,huntingdon,176,2,Conservative,27,conservatives candidate 1,-992,373,-992,-992.0,huntingdon
376,622,1847,huntingdon,176,2,Conservative,27,conservatives candidate 2,-992,373,-992,-992.0,huntingdon
377,622,1847,huntingdonshire,177,2,Conservative,27,conservatives candidate 2,-992,3074,-992,-992.0,huntingdonshire
378,622,1847,huntingdonshire,177,2,Conservative,27,conservatives candidate 1,-992,3074,-992,-992.0,huntingdonshire
379,622,1847,hythe,178,1,Liberal Party (Original),63,liberals candidate 2,-990,485,400,1.0,hythe
380,622,1847,hythe,178,1,Liberal Party (Original),63,liberals candidate 1,-990,485,400,1.0,hythe
381,622,1847,ipswich,179,2,Conservative,27,conservatives candidate 1,-990,1714,1490,0.5430029034614563,suffolk
382,622,1847,ipswich,179,2,Chartists,16,-990,-990,1714,546,0.1989795863628387,suffolk
383,622,1847,ipswich,179,2,Liberal Party (Original),63,-990,-990,1714,708,0.2580174803733826,suffolk
384,622,1847,ipswich,179,2,Conservative,27,conservatives candidate 2,-990,1714,1490,0.5430029034614563,suffolk
385,622,1847,isle of wight,180,1,Liberal Party (Original),63,-990,-990,1167,476,0.5606595873832703,hampshire
386,622,1847,isle of wight,180,1,Conservative,27,-990,-990,1167,373,0.4393404126167297,hampshire
387,622,1847,iverness district of burghs,181,1,Liberal Party (Original),63,liberals candidate 2,-990,771,479,1.0,iverness district of burghs
388,622,1847,iverness district of burghs,181,1,Liberal Party (Original),63,liberals candidate 1,-990,771,479,1.0,iverness district of burghs
389,622,1847,iverness-shire,182,1,Conservative,27,-992,-992,817,-992,-992.0,iverness-shire
390,622,1847,kendal,183,1,Liberal Party (Original),63,-992,-992,397,-992,-992.0,kendal
391,622,1847,"kent, eastern",184,2,Conservative,27,conservatives candidate 2,-992,7323,-992,-992.0,kent
392,622,1847,"kent, eastern",184,2,Conservative,27,conservatives candidate 1,-992,7323,-992,-992.0,kent
393,622,1847,"kent, western",185,2,Conservative,27,conservatives candidate 1,-990,9489,6301,0.6683284044265747,kent
394,622,1847,"kent, western",185,2,Conservative,27,conservatives candidate 2,-990,9489,6301,0.6683284044265747,kent
395,622,1847,"kent, western",185,2,Liberal Party (Original),63,-990,-990,9489,3127,0.3316716253757477,kent
396,622,1847,kerry county,186,2,Repealers,114,-992,-992,1161,-992,-992.0,kerry county
397,622,1847,kerry county,186,2,Peelites,101,-992,-992,1161,-992,-992.0,kerry county
398,622,1847,kidderminster,187,1,Conservative,27,-992,-992,548,-992,-992.0,worcestershire
399,622,1847,kildare county,188,2,Repealers,114,-990,-990,1112,301,0.2392686754465103,kildare county
400,622,1847,kildare county,188,2,Liberal Party (Original),63,-990,-990,1112,544,0.4324324429035187,kildare county
401,622,1847,kildare county,188,2,Conservative,27,-990,-990,1112,413,0.3282988965511322,kildare county
402,622,1847,kilkenny city,189,1,Repealers,114,-992,-992,562,-992,-992.0,kilkenny city
403,622,1847,kilkenny county,190,2,Repealers,114,repealers candidate 4,-990,1246,919,1.0,kilkenny county
404,622,1847,kilkenny county,190,2,Repealers,114,repealers candidate 1,-990,1246,919,1.0,kilkenny county
405,622,1847,kilkenny county,190,2,Repealers,114,repealers candidate 2,-990,1246,919,1.0,kilkenny county
406,622,1847,kilkenny county,190,2,Repealers,114,repealers candidate 3,-990,1246,919,1.0,kilkenny county
407,622,1847,kilmarnock district of burghs,191,1,Liberal Party (Original),63,-992,-992,1243,-992,-992.0,kilmarnock district of burghs
408,622,1847,kincardineshire,192,1,Conservative,27,-992,-992,808,-992,-992.0,kincardineshire
409,622,1847,king's lynn,193,2,Conservative,27,conservatives candidate 1,-992,1157,-992,-992.0,king's lynn
410,622,1847,king's lynn,193,2,Conservative,27,conservatives candidate 2,-992,1157,-992,-992.0,king's lynn
411,622,1847,king's county,194,2,Liberal Party (Original),63,liberals candidate 1,-992,1310,-992,-992.0,king's county
412,622,1847,king's county,194,2,Liberal Party (Original),63,liberals candidate 2,-992,1310,-992,-992.0,king's county
413,622,1847,kingston upon hull,195,2,Liberal Party (Original),63,liberals candidate 2,-990,4618,6008,1.0,kingston upon hull
414,622,1847,kingston upon hull,195,2,Liberal Party (Original),63,liberals candidate 1,-990,4618,6008,1.0,kingston upon hull
415,622,1847,kingston upon hull,195,2,Liberal Party (Original),63,liberals candidate 3,-990,4618,6008,1.0,kingston upon hull
416,622,1847,kinsale,196,1,Liberal Party (Original),63,-990,-990,206,97,0.5078533887863159,kinsale
417,622,1847,kinsale,196,1,Conservative,27,-990,-990,206,94,0.4921466112136841,kinsale
418,622,1847,kirkcaldy district of burghs,197,1,Liberal Party (Original),63,-992,-992,896,-992,-992.0,kirkcaldy district of burghs
